% normalize=-1
% resample=no
% samplerate=44100
% version=0.7
% yaafedefinition=MFCC blockSize=882 stepSize=441
-2.14442014e-03,-1.36299413e-03,-5.56023426e-04,-6.98369101e-04,-8.35817431e-04,-1.62084918e-03,-2.31093118e-03,-1.60368022e-03,-9.51348009e-04,-1.51352025e-03,-1.12718690e-03,1.36376338e-03,2.87233740e-03
3.40958785e-01,-1.91776553e-01,1.08697546e-01,-6.96023722e-02,4.62673511e-02,-3.54664043e-02,2.32268654e-02,-2.13916581e-02,1.48687371e-02,-1.43205959e-02,9.51851196e-03,-7.55680109e-03,1.04792442e-02
2.27695301e+00,-1.43414591e-01,1.13782449e+00,-7.71031834e-01,1.45479177e+00,-5.06770788e-01,1.49652938e+00,-1.11738516e+00,1.87726829e-01,-4.37252128e-01,5.65721711e-01,-4.45117521e-01,6.82512724e-01
2.99153087e+00,-6.01058324e-01,1.49190392e+00,-1.79681614e+00,1.80476863e+00,-1.15315342e+00,1.14405369e+00,-1.53053992e+00,5.99605397e-01,-7.72674354e-01,1.19196580e+00,-7.88837952e-01,6.70140559e-01
3.30358939e+00,-5.42751354e-01,1.53651577e+00,-1.76742786e+00,1.90827756e+00,-1.55467570e+00,1.55537556e+00,-1.33956751e+00,6.51291049e-01,-6.90618378e-01,9.24384905e-01,-6.41146036e-01,7.45227343e-01
3.18715780e+00,-5.43674570e-01,1.54311683e+00,-1.69198729e+00,2.00672245e+00,-1.42105915e+00,1.57066862e+00,-1.32406347e+00,7.43728269e-01,-7.75605016e-01,9.11430958e-01,-6.40564516e-01,7.81713821e-01
3.09193959e+00,-6.88934813e-01,1.83070002e+00,-1.83822829e+00,1.91799687e+00,-1.17582447e+00,1.41131082e+00,-1.53200495e+00,6.85453763e-01,-8.81795760e-01,1.22342759e+00,-8.75625328e-01,8.52322478e-01
3.37170926e+00,-7.19973645e-01,1.72818552e+00,-1.86797439e+00,1.57557938e+00,-1.32452009e+00,1.73851343e+00,-1.64033175e+00,6.72093005e-01,-6.06675308e-01,1.13947787e+00,-6.67731337e-01,7.91333563e-01
2.76797960e+00,-1.30309631e+00,1.47029865e+00,-2.05462526e+00,1.79151590e+00,-1.77297625e+00,1.50513755e+00,-1.29359589e+00,5.87281406e-01,-8.61824536e-01,1.07452890e+00,-6.99204454e-01,7.39287524e-01
3.57743970e+00,-1.18743745e+00,1.88042042e+00,-1.56145922e+00,1.80410157e+00,-1.58757815e+00,1.61521429e+00,-1.15541269e+00,5.15649807e-01,-7.04531690e-01,1.37006673e+00,-7.55770509e-01,6.77017563e-01
3.92533219e+00,-8.16821083e-01,1.89345363e+00,-1.47989155e+00,1.76818582e+00,-1.72789883e+00,1.88738564e+00,-9.07732785e-01,7.67489100e-01,-7.51181158e-01,1.11697044e+00,-6.90871221e-01,5.49919702e-01
3.97253617e+00,-1.13551310e+00,1.84980465e+00,-1.59949572e+00,1.63506855e+00,-1.70723423e+00,1.72336960e+00,-1.22479529e+00,8.31981675e-01,-7.00673487e-01,9.38213844e-01,-8.27145803e-01,7.99615701e-01
4.05566565e+00,-1.15960070e+00,1.90063343e+00,-1.47088513e+00,1.66481426e+00,-1.51722862e+00,1.56814649e+00,-1.27510989e+00,9.78289687e-01,-2.70420562e-01,1.27531768e+00,-5.35348834e-01,5.06848070e-01
3.91559210e+00,-1.30938076e+00,1.56163307e+00,-1.79999374e+00,1.82568511e+00,-1.45663895e+00,1.78305797e+00,-9.28415256e-01,7.39645798e-01,-8.12802362e-01,1.01763630e+00,-6.04655470e-01,4.90308042e-01
2.86305248e+00,3.90847726e-03,6.80162740e-01,-1.14901602e-01,6.02638376e-01,-5.46160474e-01,4.26969806e-01,-6.69710477e-01,1.64692523e-01,-2.30078899e-01,4.89183172e-01,4.71094750e-02,2.35873183e-01
2.19370052e+00,5.17811693e-01,2.58174597e-01,9.97059465e-02,-1.52608447e-01,2.37123156e-02,1.66138186e-01,-5.15813499e-03,1.03418017e-01,-3.50726684e-01,3.89932780e-01,-1.23098399e-02,2.29539135e-01
2.52851431e+00,6.28429007e-01,8.21926444e-02,9.17491630e-03,-2.56275391e-01,6.88849470e-02,5.55252691e-02,2.46949393e-01,2.23872420e-01,-3.54120544e-01,7.07199438e-01,-4.46877100e-01,2.74462952e-02
2.54761077e+00,4.54695452e-01,8.80719274e-02,1.41505752e-01,-1.46398429e-01,-6.48567731e-02,1.52380054e-01,-2.42388428e-02,-9.56082431e-02,-3.58034503e-01,7.47051025e-01,-2.55567138e-01,5.50081335e-02
2.29695501e+00,1.53466766e-01,4.32819306e-01,3.03958122e-01,1.91811449e-01,3.34506518e-02,9.81589801e-02,-1.60739573e-01,-8.16145998e-02,-1.78751824e-01,3.57712393e-01,-3.02616206e-01,5.00577807e-02
2.45048391e+00,2.17531725e-01,3.13056380e-01,9.04801882e-02,2.65753782e-01,1.78967058e-01,4.76733295e-02,-1.33276117e-01,9.54647829e-02,1.58644528e-01,4.49980298e-02,-1.28656577e-01,2.24667364e-01
2.66444493e+00,1.18141381e-01,2.13024370e-01,3.69130702e-01,2.16855468e-01,-1.64614730e-01,5.27760149e-02,2.59502669e-01,-2.88453281e-01,1.77682596e-01,5.83449432e-01,-2.20639557e-01,3.52647027e-01
2.78175826e+00,1.34405904e-01,3.30506509e-01,5.70795441e-01,2.59425627e-01,-1.78775764e-01,1.37479943e-01,1.22634535e-01,-5.11458924e-01,2.28376727e-01,-1.58604311e-01,-4.08688007e-01,4.01036371e-01
2.56550573e+00,1.13623982e-01,8.54821877e-01,4.11690143e-01,2.01094259e-01,-3.67579727e-01,7.80548114e-02,-1.53495653e-01,-3.67026053e-01,-5.30013309e-02,1.59462867e-01,-1.62505199e-01,2.07219737e-01
2.77770253e+00,-4.11426709e-02,5.70424055e-01,1.59226225e-01,-3.08049698e-02,-2.45199768e-01,-5.30399726e-02,-2.46230047e-02,-4.63874478e-03,2.41657729e-01,4.03934115e-01,-3.39814425e-01,2.26852151e-02
2.60650874e+00,7.11858617e-03,8.33799282e-01,2.35456624e-01,1.62398917e-01,-5.67085788e-02,3.49414340e-01,2.17811150e-01,-3.14645643e-01,2.87632310e-02,-2.18738514e-01,-2.85912212e-01,2.04184421e-01
2.54828115e+00,5.09292814e-01,8.10402395e-01,5.48047128e-02,-6.23555583e-02,-7.05909251e-02,1.97613017e-01,1.97861018e-01,-2.14469982e-01,1.72270411e-01,-5.45930459e-02,-4.63653834e-01,-6.63857535e-02
2.02528270e+00,7.96923461e-01,4.87324509e-01,-3.48955224e-01,-1.97215965e-01,-1.81574020e-01,1.03754512e-01,1.30900395e-01,-3.42992573e-01,7.47861700e-02,2.08331820e-01,1.45479278e-01,1.33419070e-02
1.77129289e+00,7.98551958e-01,6.07396251e-01,2.24100545e-01,4.45599469e-02,-7.94425371e-02,-5.62158244e-02,2.09251240e-01,-5.14299948e-01,-5.07699592e-02,1.26555533e-01,1.66581001e-01,1.93405117e-01
1.72433509e+00,8.84444463e-01,4.96264464e-01,3.87187774e-01,1.24343045e-01,1.01267432e-01,7.16776709e-02,7.71581638e-02,-5.56393013e-01,-4.91025793e-02,1.16807583e-01,1.42022439e-01,5.51048754e-01
1.64379078e+00,6.42374312e-01,4.99017585e-01,6.96745586e-01,2.45092864e-01,-3.46509812e-01,7.31582189e-02,2.98693720e-01,-1.65851007e-01,1.87802905e-01,1.05628358e-01,1.67100380e-01,3.62409061e-01
1.66393833e+00,8.12972311e-01,8.38488631e-01,8.39354629e-01,3.77932381e-01,-2.04070747e-01,-2.42199026e-01,1.80176677e-01,-1.26886351e-02,1.64714387e-01,-1.05113614e-01,3.96220538e-01,2.05526486e-01
2.02561838e+00,6.91378273e-01,6.45658792e-01,5.07265303e-01,5.28982759e-02,-2.53119254e-01,-2.45414421e-01,8.83515591e-02,-1.10984363e-01,-3.87903339e-02,-2.10463376e-01,8.52869865e-02,2.03325903e-01
2.21374282e+00,6.41025754e-01,4.21557612e-01,5.02287718e-01,2.99745354e-01,1.00903225e-01,-1.18388040e-02,2.61436190e-01,-2.83661928e-01,8.62548567e-02,2.54914943e-01,-8.85969759e-02,1.05295718e-03
2.03547382e+00,4.81801403e-01,3.15725335e-01,6.01164212e-01,1.85340896e-01,-2.05921087e-01,1.55924308e-01,1.37377173e-01,-1.70947311e-01,2.88806480e-01,-6.89006244e-02,-1.55420127e-01,-4.01514031e-02
2.17377634e+00,3.64394010e-01,1.41272083e-01,4.86405643e-01,2.82810639e-02,-8.97356009e-02,3.50583303e-01,9.88590287e-02,-6.05128928e-01,4.15942037e-02,1.28249380e-01,-8.41214106e-03,1.03133306e-01
2.31158488e+00,7.65682444e-01,6.18486247e-01,5.67489020e-01,-1.97459891e-01,-2.01005313e-01,-4.37536937e-02,9.22570095e-02,-9.38789191e-02,2.58310610e-01,6.55840572e-02,-2.05755027e-01,8.60714300e-02
2.34900617e+00,4.31078771e-01,3.67840891e-01,2.64062820e-01,-3.90140022e-01,-5.74176780e-02,1.53758980e-01,2.05982248e-01,-2.80033124e-01,-6.52225100e-02,-1.16616808e-01,-2.18007210e-01,4.01116715e-01
2.22598496e+00,6.38135976e-01,5.00421355e-01,4.41560816e-01,2.52795580e-02,-1.48625982e-01,1.77958213e-01,2.67999957e-01,-3.67205943e-01,2.64297364e-01,4.29393704e-02,-1.82397911e-01,1.87841938e-01
2.42499059e+00,5.68280175e-01,5.04450655e-01,6.07673127e-01,1.51029813e-01,9.27762613e-02,3.76060614e-01,-2.48917832e-02,-4.72711498e-01,8.01680304e-03,-3.41882400e-01,-2.30930999e-01,1.38379421e-01
2.46246250e+00,3.83409945e-01,8.20158738e-02,2.69023027e-01,2.68696140e-02,4.94748183e-02,-4.22402922e-02,6.23662040e-02,-6.10355531e-01,3.31293296e-01,-1.63473339e-01,-6.21721908e-01,2.91870060e-01
2.53693577e+00,5.39620313e-01,6.21735456e-01,5.86381921e-01,3.17416521e-01,2.50244823e-01,8.43192993e-02,1.25189796e-01,-4.90616993e-01,3.47719063e-01,-1.89625809e-01,-3.52075366e-01,2.81614681e-01
2.29523624e+00,6.07363771e-02,4.29776815e-01,5.55448070e-01,6.37860130e-02,1.96192088e-01,1.85332287e-02,3.03685804e-03,-7.25734976e-01,2.64296303e-01,7.75329792e-02,-6.45023252e-01,5.44991770e-01
2.52203143e+00,2.60935151e-01,5.06439382e-01,1.87569213e-01,-2.33527612e-01,-1.08071145e-01,2.01822330e-02,2.62106489e-01,-6.06771142e-01,2.41824867e-01,8.19308556e-03,-5.92100942e-01,2.92749510e-01
2.65056770e+00,2.60695121e-01,4.93509604e-01,2.67547144e-01,-7.73903909e-03,-3.70120802e-02,-8.48786948e-03,4.87218859e-01,-4.14984404e-01,8.06977509e-02,-1.13121827e-01,-1.91770026e-01,2.76617268e-01
2.38591795e+00,4.03191445e-01,5.69474156e-01,4.54088372e-02,-1.15598696e-01,-1.24621173e-01,6.76975524e-03,1.59858994e-01,-5.94539225e-01,8.83064380e-02,-2.17087381e-01,-1.71517640e-01,2.74436483e-01
2.23181068e+00,6.50592441e-01,7.59695492e-01,2.33139980e-01,-7.20115060e-03,-2.00727527e-01,3.39642171e-02,1.59771075e-01,-4.75957865e-01,8.69080976e-02,8.28381286e-02,-1.35085038e-01,5.06294096e-01
2.40788568e+00,4.85420985e-01,5.31726235e-01,5.33795859e-01,-1.38318928e-01,-3.35083382e-01,-1.46430959e-01,-1.30776638e-01,-5.22540625e-01,3.39759383e-01,1.99901421e-02,-7.92738015e-02,5.34772133e-01
2.20938357e+00,3.04650620e-01,5.15683180e-01,2.61746285e-01,-4.69585728e-01,-5.44823707e-01,-1.60399347e-01,1.04161393e-01,-7.13121859e-01,-1.37659844e-02,-1.21364860e-01,-1.47577367e-01,5.36969368e-01
2.52485343e+00,5.33308932e-01,6.74126224e-01,2.40502019e-01,2.13511433e-02,-2.41738922e-01,-2.85577812e-01,2.49197656e-01,-4.55517534e-01,7.04230849e-02,-4.71596371e-02,-1.47978470e-01,3.63086149e-01
2.32201173e+00,3.43768047e-01,1.01126870e+00,-7.82134915e-02,5.92809149e-02,-4.74383539e-01,-6.17924415e-02,3.12566861e-01,-7.21358616e-01,-2.16960847e-02,-1.16659438e-02,-3.63989032e-01,2.94132658e-01
2.26542053e+00,-6.10728537e-02,3.31981708e-01,-6.88878491e-02,-8.14947986e-02,-2.32242279e-01,-1.60295029e-01,-4.92579952e-02,-5.15912933e-01,1.80693741e-01,6.84775251e-02,-2.29898505e-01,-7.40985646e-02
1.56180930e+00,2.89384888e-01,5.37814740e-01,8.14981965e-03,-1.48534890e-01,5.06129627e-02,-4.47135849e-01,1.50677980e-01,-3.92474278e-01,-7.22214245e-02,6.90039559e-02,-7.53446141e-02,9.80956781e-02
1.81808573e+00,5.71477303e-01,6.15868843e-01,2.60057069e-01,6.14334374e-02,4.16939820e-01,-9.64228062e-02,4.30276260e-02,-1.83824504e-01,-4.48760597e-02,2.15952307e-01,4.80441242e-01,4.02354382e-01
1.80455034e+00,5.17403096e-01,9.30895189e-01,4.51616582e-01,3.05979698e-01,2.10952991e-01,1.11365933e-01,-9.59957560e-02,3.24907375e-02,2.32045710e-01,1.01742836e-01,1.64624536e-01,1.43477927e-01
1.14696333e+00,1.56011481e-01,4.35216925e-01,2.16967201e-01,-4.47763886e-02,-1.34884250e-01,-1.00362149e-01,-2.22703261e-01,-1.09045016e-01,-3.08481707e-01,1.20590724e-01,4.12255566e-01,8.02668421e-02
