% normalize=-1
% resample=no
% samplerate=44100
% version=0.7
% yaafedefinition=AmplitudeModulation blockSize=882 stepSize=441
3.75000000e+00,2.04166135e-03,2.00870822e-05,7.65623007e-03,9.75000000e+00,1.96270840e-03,5.22511724e-04,1.91364069e-02
3.75000000e+00,1.53085515e-03,1.49786177e-05,5.74070681e-03,9.75000000e+00,1.47197677e-03,3.90230000e-04,1.43517735e-02
3.75000000e+00,1.46449928e-03,1.38337040e-05,5.49187230e-03,9.75000000e+00,1.41010654e-03,3.62446661e-04,1.37485387e-02
3.75000000e+00,1.81667936e-03,1.80903495e-05,6.81254761e-03,9.75000000e+00,1.74558163e-03,4.69600206e-04,1.70194209e-02
3.75000000e+00,1.83440678e-03,1.74656932e-05,6.87902543e-03,9.75000000e+00,1.76573646e-03,4.57182366e-04,1.72159304e-02
3.75000000e+00,1.46055125e-03,1.44077939e-05,5.47706720e-03,9.75000000e+00,1.40392183e-03,3.74650060e-04,1.36882379e-02
3.75000000e+00,2.01204739e-03,1.98087393e-05,7.54517771e-03,9.75000000e+00,1.93418805e-03,5.15326955e-04,1.88583335e-02
3.75000000e+00,1.96922933e-03,1.94668385e-05,7.38460999e-03,9.75000000e+00,1.89271605e-03,5.06125408e-04,1.84539814e-02
3.75000000e+00,2.10442182e-03,2.08074551e-05,7.89158182e-03,9.75000000e+00,2.02263650e-03,5.41360040e-04,1.97207059e-02
3.75000000e+00,2.06989722e-03,2.03988603e-05,7.76211459e-03,9.75000000e+00,1.98971618e-03,5.30976998e-04,1.93997328e-02
3.75000000e+00,1.43316464e-03,1.42378468e-05,5.37436739e-03,9.75000000e+00,1.37720337e-03,3.70190023e-04,1.34277328e-02
3.75000000e+00,2.36336001e-03,2.33902901e-05,8.86260005e-03,9.75000000e+00,2.27142104e-03,6.08786083e-04,2.21463551e-02
3.75000000e+00,1.94803015e-03,1.86649895e-05,7.30511308e-03,9.75000000e+00,1.87464461e-03,4.88548039e-04,1.82777850e-02
3.75000000e+00,1.88122716e-03,1.84503388e-05,7.05460183e-03,9.75000000e+00,1.80870091e-03,4.80817947e-04,1.76348338e-02
3.75000000e+00,3.73404684e-03,3.72432412e-05,1.40026757e-02,9.75000000e+00,3.58767307e-03,9.67081772e-04,3.49798124e-02
3.75000000e+00,5.45404015e-03,5.28423545e-05,2.04526506e-02,9.75000000e+00,5.24630875e-03,1.37904285e-03,5.11515103e-02
3.75000000e+00,4.12440361e-03,4.02250017e-05,1.54665136e-02,9.75000000e+00,3.96627945e-03,1.04887734e-03,3.86712246e-02
3.75000000e+00,2.20929859e-03,2.17117514e-05,8.28486971e-03,9.75000000e+00,2.12395414e-03,5.65541540e-04,2.07085529e-02
3.75000000e+00,2.12929737e-03,2.02645882e-05,7.98486513e-03,9.75000000e+00,2.04962154e-03,5.30581496e-04,1.99838101e-02
3.75000000e+00,1.81337993e-03,1.79186248e-05,6.80017474e-03,9.75000000e+00,1.74294689e-03,4.66528604e-04,1.69937322e-02
3.75000000e+00,2.90894514e-03,2.80871265e-05,1.09085443e-02,9.75000000e+00,2.79852592e-03,7.33602017e-04,2.72856277e-02
3.75000000e+00,2.61131614e-03,2.57843814e-05,9.79243553e-03,9.75000000e+00,2.50996611e-03,6.71189491e-04,2.44721696e-02
3.75000000e+00,2.76298432e-03,2.66950507e-05,1.03611912e-02,9.75000000e+00,2.65803767e-03,6.97259498e-04,2.59158673e-02
3.75000000e+00,1.53736752e-03,1.48605988e-05,5.76512821e-03,9.75000000e+00,1.47894429e-03,3.88348439e-04,1.44197068e-02
3.75000000e+00,1.94767454e-03,1.88095400e-05,7.30377951e-03,9.75000000e+00,1.87372832e-03,4.91293231e-04,1.82688512e-02
3.75000000e+00,1.33463743e-03,1.27949897e-05,5.00489036e-03,9.75000000e+00,1.28433261e-03,3.34690556e-04,1.25222429e-02
3.75000000e+00,2.78689593e-03,2.73438976e-05,1.04508597e-02,9.75000000e+00,2.67941140e-03,7.12429557e-04,2.61242611e-02
3.75000000e+00,1.78430942e-03,1.73319484e-05,6.69116031e-03,9.75000000e+00,1.71617425e-03,4.52391693e-04,1.67326990e-02
3.75000000e+00,1.92502583e-03,1.86579400e-05,7.21884687e-03,9.75000000e+00,1.85167968e-03,4.86780612e-04,1.80538768e-02
3.75000000e+00,1.33509931e-03,1.29481667e-05,5.00662241e-03,9.75000000e+00,1.28419955e-03,3.37710587e-04,1.25209456e-02
3.75000000e+00,2.38069005e-03,2.32121117e-05,8.92758769e-03,9.75000000e+00,2.28944522e-03,6.05014343e-04,2.23220909e-02
3.75000000e+00,1.85075197e-03,1.78793854e-05,6.94031989e-03,9.75000000e+00,1.78046263e-03,4.66979008e-04,1.73595106e-02
3.75000000e+00,1.27739694e-03,1.23031202e-05,4.79023854e-03,9.75000000e+00,1.22902749e-03,3.21613682e-04,1.19830180e-02
3.75000000e+00,2.66206335e-03,2.61869645e-05,9.98273757e-03,9.75000000e+00,2.55912977e-03,6.81820290e-04,2.49515153e-02
3.75000000e+00,3.81687822e-03,3.62489218e-05,1.43132933e-02,9.75000000e+00,3.67435524e-03,9.49151725e-04,3.58249636e-02
3.75000000e+00,2.19617048e-03,2.06384863e-05,8.23563930e-03,9.75000000e+00,2.11500912e-03,5.42443749e-04,2.06213389e-02
3.75000000e+00,3.52865490e-03,3.37824399e-05,1.32324559e-02,9.75000000e+00,3.39583544e-03,8.83749563e-04,3.31093955e-02
3.75000000e+00,2.83756905e-03,2.75636831e-05,1.06408839e-02,9.75000000e+00,2.72921153e-03,7.19385165e-04,2.66098125e-02
3.75000000e+00,3.38953106e-03,3.34167145e-05,1.27107415e-02,9.75000000e+00,3.25818247e-03,8.69660487e-04,3.17672791e-02
3.75000000e+00,2.39371609e-03,2.28994969e-05,8.97643533e-03,9.75000000e+00,2.30368770e-03,5.98582887e-04,2.24609551e-02
3.75000000e+00,2.49348263e-03,2.41892289e-05,9.35055988e-03,9.75000000e+00,2.39839387e-03,6.30891906e-04,2.33843402e-02
3.75000000e+00,2.63795986e-03,2.56287794e-05,9.89234948e-03,9.75000000e+00,2.53720963e-03,6.68775194e-04,2.47377939e-02
3.75000000e+00,2.43822696e-03,2.33599122e-05,9.14335110e-03,9.75000000e+00,2.34638896e-03,6.10547928e-04,2.28772924e-02
3.75000000e+00,1.98840832e-03,1.90250701e-05,7.45653119e-03,9.75000000e+00,1.91360872e-03,4.97750302e-04,1.86576850e-02
3.75000000e+00,1.91001089e-03,1.79325177e-05,7.16254083e-03,9.75000000e+00,1.83949661e-03,4.70567271e-04,1.79350919e-02
3.75000000e+00,2.24104263e-03,2.16034365e-05,8.40390985e-03,9.75000000e+00,2.15611158e-03,5.64419145e-04,2.10220879e-02
3.75000000e+00,2.52633167e-03,2.41674394e-05,9.47374378e-03,9.75000000e+00,2.43131109e-03,6.32696357e-04,2.37052831e-02
3.75000000e+00,2.78319484e-03,2.67025950e-05,1.04369806e-02,9.75000000e+00,2.67821177e-03,6.98379226e-04,2.61125648e-02
3.75000000e+00,2.37522761e-03,2.29706403e-05,8.90710354e-03,9.75000000e+00,2.28493053e-03,5.98941734e-04,2.22780727e-02
3.75000000e+00,2.65153220e-03,2.58053966e-05,9.94324576e-03,9.75000000e+00,2.55009199e-03,6.72800582e-04,2.48633969e-02
3.75000000e+00,2.31251323e-03,2.28456736e-05,8.67192463e-03,9.75000000e+00,2.22271642e-03,5.94407385e-04,2.16714851e-02
3.75000000e+00,2.18707015e-03,2.08051872e-05,8.20151306e-03,9.75000000e+00,2.10526554e-03,5.45170575e-04,2.05263390e-02
3.75000000e+00,2.11151168e-03,2.03366217e-05,7.91816881e-03,9.75000000e+00,2.03156219e-03,5.31159187e-04,1.98077314e-02
3.75000000e+00,2.66615594e-03,2.61555219e-05,9.99808478e-03,9.75000000e+00,2.56334281e-03,6.81449066e-04,2.49925924e-02
3.75000000e+00,2.02293766e-03,1.95949586e-05,7.58601621e-03,9.75000000e+00,1.94590306e-03,5.11879754e-04,1.89725549e-02
3.75000000e+00,2.33059998e-03,2.26734462e-05,8.73974993e-03,9.75000000e+00,2.24146849e-03,5.91528908e-04,2.18543178e-02
3.75000000e+00,2.30598456e-03,2.22417354e-05,8.64744211e-03,9.75000000e+00,2.21854515e-03,5.80963487e-04,2.16308152e-02
3.75000000e+00,1.69109237e-03,1.64658954e-05,6.34159637e-03,9.75000000e+00,1.62636224e-03,4.29721336e-04,1.58570318e-02
3.75000000e+00,2.38752102e-03,2.28493181e-05,8.95320383e-03,9.75000000e+00,2.29768457e-03,5.97980757e-04,2.24024246e-02
3.75000000e+00,1.94247433e-03,1.85015235e-05,7.28427874e-03,9.75000000e+00,1.86973368e-03,4.83993667e-04,1.82299034e-02
3.75000000e+00,1.61667941e-03,1.60556534e-05,6.06254780e-03,9.75000000e+00,1.55357419e-03,4.17346586e-04,1.51473484e-02
3.75000000e+00,2.10556743e-03,2.03504596e-05,7.89587784e-03,9.75000000e+00,2.02556501e-03,5.31314092e-04,1.97492589e-02
3.75000000e+00,3.15233453e-03,3.14245745e-05,1.18212545e-02,9.75000000e+00,3.02882901e-03,8.16033035e-04,2.95310829e-02
3.75000000e+00,4.75150722e-03,4.54647741e-05,1.78181521e-02,9.75000000e+00,4.57275555e-03,1.18960587e-03,4.45843666e-02
3.75000000e+00,3.62167239e-03,3.52051760e-05,1.35812715e-02,9.75000000e+00,3.48327643e-03,9.18618600e-04,3.39619452e-02
3.75000000e+00,2.68131206e-03,2.61713253e-05,1.00549202e-02,9.75000000e+00,2.57843227e-03,6.82481128e-04,2.51397147e-02
3.75000000e+00,2.58845731e-03,2.49559351e-05,9.70671491e-03,9.75000000e+00,2.49034455e-03,6.52255497e-04,2.42808594e-02
3.75000000e+00,2.18581502e-03,2.13614545e-05,8.19680634e-03,9.75000000e+00,2.10184745e-03,5.56433829e-04,2.04930127e-02
3.75000000e+00,2.83453221e-03,2.75353300e-05,1.06294958e-02,9.75000000e+00,2.72628958e-03,7.18187749e-04,2.65813234e-02
3.75000000e+00,3.23821360e-03,3.20311497e-05,1.21433010e-02,9.75000000e+00,3.11231615e-03,8.32907301e-04,3.03450824e-02
3.75000000e+00,2.65431148e-03,2.57816585e-05,9.95366807e-03,9.75000000e+00,2.55296062e-03,6.72717754e-04,2.48913660e-02
3.75000000e+00,2.39538404e-03,2.32635205e-05,8.98269014e-03,9.75000000e+00,2.30393437e-03,6.06734491e-04,2.24633601e-02
3.75000000e+00,2.01237845e-03,1.94578341e-05,7.54641919e-03,9.75000000e+00,1.93588628e-03,5.07863569e-04,1.88748912e-02
3.75000000e+00,1.38576481e-03,1.34374653e-05,5.19661805e-03,9.75000000e+00,1.33294089e-03,3.50566329e-04,1.29961736e-02
3.75000000e+00,2.28903460e-03,2.24406865e-05,8.58387975e-03,9.75000000e+00,2.20082344e-03,5.84728981e-04,2.14580285e-02
3.75000000e+00,1.73252800e-03,1.65769395e-05,6.49698000e-03,9.75000000e+00,1.66735474e-03,4.33541640e-04,1.62567087e-02
3.75000000e+00,1.87716814e-03,1.82707984e-05,7.03938052e-03,9.75000000e+00,1.80534452e-03,4.76584940e-04,1.76021090e-02
3.75000000e+00,1.58665658e-03,1.53028232e-05,5.94996219e-03,9.75000000e+00,1.52649552e-03,3.99808834e-04,1.48833313e-02
3.75000000e+00,2.30325263e-03,2.20507494e-05,8.63719737e-03,9.75000000e+00,2.21655478e-03,5.77230384e-04,2.16114092e-02
3.75000000e+00,1.93756217e-03,1.82743550e-05,7.26585815e-03,9.75000000e+00,1.86570373e-03,4.79523935e-04,1.81906113e-02
3.75000000e+00,1.76752520e-03,1.68586758e-05,6.62821951e-03,9.75000000e+00,1.70124024e-03,4.41455618e-04,1.65870924e-02
3.75000000e+00,1.74316864e-03,1.70255446e-05,6.53688241e-03,9.75000000e+00,1.67624147e-03,4.43916456e-04,1.63433543e-02
3.75000000e+00,2.39953595e-03,2.28660215e-05,8.99825982e-03,9.75000000e+00,2.30963654e-03,5.98072493e-04,2.25189563e-02
3.75000000e+00,1.69321599e-03,1.62260282e-05,6.34955998e-03,9.75000000e+00,1.62941836e-03,4.24884963e-04,1.58868290e-02
3.75000000e+00,2.98941002e-03,2.89180486e-05,1.12102876e-02,9.75000000e+00,2.87572570e-03,7.55094493e-04,2.80383255e-02
3.75000000e+00,2.70723111e-03,2.60283597e-05,1.01521167e-02,9.75000000e+00,2.60490127e-03,6.80410972e-04,2.53977874e-02
3.75000000e+00,2.60931704e-03,2.47968887e-05,9.78493892e-03,9.75000000e+00,2.51182017e-03,6.49393743e-04,2.44902467e-02
3.75000000e+00,2.42447969e-03,2.32735762e-05,9.09179882e-03,9.75000000e+00,2.33298018e-03,6.08405504e-04,2.27465568e-02
3.75000000e+00,2.43913741e-03,2.36382711e-05,9.14676528e-03,9.75000000e+00,2.34621191e-03,6.16871075e-04,2.28755661e-02
3.75000000e+00,2.19179490e-03,2.10217220e-05,8.21923086e-03,9.75000000e+00,2.10914505e-03,5.49998540e-04,2.05641642e-02
3.75000000e+00,2.57156457e-03,2.47675491e-05,9.64336713e-03,9.75000000e+00,2.47419326e-03,6.47221062e-04,2.41233843e-02
3.75000000e+00,2.70676814e-03,2.63324683e-05,1.01503805e-02,9.75000000e+00,2.60325418e-03,6.86790134e-04,2.53817282e-02
3.75000000e+00,2.53213264e-03,2.45904040e-05,9.49549738e-03,9.75000000e+00,2.43546469e-03,6.41640123e-04,2.37457807e-02
3.75000000e+00,2.44339917e-03,2.35150860e-05,9.16274688e-03,9.75000000e+00,2.35095256e-03,6.14393174e-04,2.29217875e-02
3.75000000e+00,2.34381465e-03,2.27652722e-05,8.78930494e-03,9.75000000e+00,2.25432249e-03,5.93886966e-04,2.19796443e-02
3.75000000e+00,2.25081551e-03,2.16794608e-05,8.44055818e-03,9.75000000e+00,2.16558463e-03,5.66536646e-04,2.11144502e-02
3.75000000e+00,2.35048916e-03,2.28152041e-05,8.81433435e-03,9.75000000e+00,2.26079922e-03,5.95391147e-04,2.20427924e-02
3.75000000e+00,2.16388645e-03,2.07123389e-05,8.11457418e-03,9.75000000e+00,2.08245439e-03,5.41723572e-04,2.03039303e-02
3.75000000e+00,2.28931497e-03,2.19205409e-05,8.58493114e-03,9.75000000e+00,2.20313068e-03,5.73602462e-04,2.14805241e-02
3.75000000e+00,2.46004526e-03,2.38957827e-05,9.22516971e-03,9.75000000e+00,2.36610909e-03,6.23363204e-04,2.30695636e-02
3.75000000e+00,2.62920188e-03,2.56474010e-05,9.85950705e-03,9.75000000e+00,2.52838247e-03,6.68705371e-04,2.46517291e-02
3.75000000e+00,3.10591022e-03,3.04734570e-05,1.16471633e-02,9.75000000e+00,2.98612753e-03,7.93469981e-04,2.91147434e-02
3.75000000e+00,2.43525924e-03,2.40046793e-05,9.13222215e-03,9.75000000e+00,2.34090683e-03,6.24572732e-04,2.28238416e-02
3.75000000e+00,2.46524325e-03,2.41497857e-05,9.24466220e-03,9.75000000e+00,2.37031506e-03,6.29097815e-04,2.31105718e-02
3.75000000e+00,2.26103283e-03,2.18734406e-05,8.47887313e-03,9.75000000e+00,2.17504384e-03,5.70992759e-04,2.12066774e-02
3.75000000e+00,2.59138206e-03,2.53118883e-05,9.71768272e-03,9.75000000e+00,2.49188377e-03,6.59656172e-04,2.42958668e-02
3.75000000e+00,3.02023064e-03,2.96981574e-05,1.13258649e-02,9.75000000e+00,2.90349616e-03,7.73174554e-04,2.83090876e-02
3.75000000e+00,2.68569848e-03,2.58701922e-05,1.00713693e-02,9.75000000e+00,2.58399088e-03,6.76213419e-04,2.51939111e-02
3.75000000e+00,3.06908369e-03,2.95376582e-05,1.15090638e-02,9.75000000e+00,2.95295885e-03,7.71914395e-04,2.87913488e-02
3.75000000e+00,3.09486551e-03,3.03060751e-05,1.16057456e-02,9.75000000e+00,2.97573612e-03,7.89734603e-04,2.90134272e-02
3.75000000e+00,3.30028204e-03,3.22951171e-05,1.23760576e-02,9.75000000e+00,3.17332488e-03,8.42778455e-04,3.09399175e-02
3.75000000e+00,4.53197066e-03,4.33795479e-05,1.69948900e-02,9.75000000e+00,4.36141686e-03,1.13510849e-03,4.25238144e-02
3.75000000e+00,3.69054429e-03,3.59347866e-05,1.38395411e-02,9.75000000e+00,3.54928158e-03,9.37456134e-04,3.46054954e-02
3.75000000e+00,3.08553075e-03,3.03918336e-05,1.15707403e-02,9.75000000e+00,2.96607236e-03,7.90866037e-04,2.89192055e-02
3.75000000e+00,2.14626294e-03,2.07389060e-05,8.04848604e-03,9.75000000e+00,2.06473160e-03,5.41702937e-04,2.01311331e-02
3.75000000e+00,2.42623206e-03,2.35832114e-05,9.09837021e-03,9.75000000e+00,2.33352822e-03,6.14726121e-04,2.27519001e-02
3.75000000e+00,2.63946089e-03,2.52919736e-05,9.89797834e-03,9.75000000e+00,2.54002500e-03,6.61326922e-04,2.47652438e-02
3.75000000e+00,2.39646129e-03,2.35307816e-05,8.98672985e-03,9.75000000e+00,2.30397050e-03,6.12399394e-04,2.24637123e-02
3.75000000e+00,2.37576817e-03,2.28840758e-05,8.90913065e-03,9.75000000e+00,2.28580050e-03,5.98137893e-04,2.22865549e-02
3.75000000e+00,2.94307229e-03,2.91146574e-05,1.10365211e-02,9.75000000e+00,2.82863823e-03,7.57043297e-04,2.75792228e-02
3.75000000e+00,2.49250885e-03,2.42961908e-05,9.34690820e-03,9.75000000e+00,2.39700130e-03,6.33439902e-04,2.33707627e-02
3.75000000e+00,2.91297694e-03,2.82676137e-05,1.09236635e-02,9.75000000e+00,2.80185521e-03,7.37354445e-04,2.73180883e-02
3.75000000e+00,2.84462554e-03,2.79683435e-05,1.06673458e-02,9.75000000e+00,2.73468964e-03,7.28247332e-04,2.66632240e-02
3.75000000e+00,2.53776222e-03,2.43572836e-05,9.51660833e-03,9.75000000e+00,2.44199644e-03,6.37497192e-04,2.38094653e-02
3.75000000e+00,2.90905524e-03,2.84319497e-05,1.09089571e-02,9.75000000e+00,2.79729725e-03,7.40311873e-04,2.72736482e-02
3.75000000e+00,2.17134430e-03,2.15581546e-05,8.14254113e-03,9.75000000e+00,2.08661066e-03,5.60556769e-04,2.03444539e-02
3.75000000e+00,2.63192729e-03,2.60007816e-05,9.86972735e-03,9.75000000e+00,2.52972946e-03,6.76442184e-04,2.46648622e-02
3.75000000e+00,2.83523045e-03,2.68140213e-05,1.06321142e-02,9.75000000e+00,2.72979389e-03,7.03393189e-04,2.66154905e-02
3.75000000e+00,1.84079465e-03,1.71220142e-05,6.90297994e-03,9.75000000e+00,1.77346142e-03,4.50116941e-04,1.72912489e-02
3.75000000e+00,2.40829800e-03,2.34186479e-05,9.03111749e-03,9.75000000e+00,2.31623921e-03,6.10677949e-04,2.25833323e-02
3.75000000e+00,2.90232910e-03,2.89301600e-05,1.08837341e-02,9.75000000e+00,2.78862196e-03,7.51984576e-04,2.71890641e-02
3.75000000e+00,3.18006044e-03,3.13185010e-05,1.19252267e-02,9.75000000e+00,3.05695702e-03,8.15340836e-04,2.98053310e-02
3.75000000e+00,2.47879320e-03,2.31937534e-05,9.29547451e-03,9.75000000e+00,2.38758984e-03,6.08754902e-04,2.32790009e-02
3.75000000e+00,2.12072175e-03,2.07049553e-05,7.95270654e-03,9.75000000e+00,2.03933912e-03,5.38755590e-04,1.98835564e-02
3.75000000e+00,2.65768974e-03,2.54864376e-05,9.96633651e-03,9.75000000e+00,2.55748244e-03,6.67317395e-04,2.49354538e-02
3.75000000e+00,2.46506013e-03,2.35042667e-05,9.24397550e-03,9.75000000e+00,2.37264150e-03,6.16076122e-04,2.31332546e-02
3.75000000e+00,2.73471214e-03,2.60945778e-05,1.02551705e-02,9.75000000e+00,2.63211599e-03,6.82966231e-04,2.56631309e-02
3.75000000e+00,1.90680416e-03,1.80608289e-05,7.15051561e-03,9.75000000e+00,1.83579512e-03,4.72621567e-04,1.78990024e-02
3.75000000e+00,2.38937743e-03,2.36234399e-05,8.96016536e-03,9.75000000e+00,2.29652730e-03,6.14130874e-04,2.23911412e-02
3.75000000e+00,2.82825183e-03,2.76027146e-05,1.06059443e-02,9.75000000e+00,2.71974438e-03,7.19921246e-04,2.65175077e-02
3.75000000e+00,3.03372084e-03,2.99165431e-05,1.13764532e-02,9.75000000e+00,2.91613221e-03,7.78281598e-04,2.84322890e-02
3.75000000e+00,2.50797501e-03,2.39832507e-05,9.40490630e-03,9.75000000e+00,2.41368270e-03,6.27334913e-04,2.35334064e-02
3.75000000e+00,2.33771366e-03,2.28470831e-05,8.76642622e-03,9.75000000e+00,2.24790780e-03,5.94941513e-04,2.19171011e-02
3.75000000e+00,3.11148723e-03,3.02757318e-05,1.16680771e-02,9.75000000e+00,2.99247084e-03,7.89810870e-04,2.91765907e-02
3.75000000e+00,2.59228654e-03,2.46795280e-05,9.72107454e-03,9.75000000e+00,2.49525309e-03,6.46054017e-04,2.43287176e-02
3.75000000e+00,1.83246229e-03,1.75149018e-05,6.87173357e-03,9.75000000e+00,1.76360636e-03,4.57420261e-04,1.71951620e-02
3.75000000e+00,2.03508897e-03,1.98070794e-05,7.63158362e-03,9.75000000e+00,1.95722445e-03,5.16875478e-04,1.90829384e-02
3.75000000e+00,2.55216244e-03,2.54562182e-05,9.57060916e-03,9.75000000e+00,2.45211294e-03,6.61191967e-04,2.39081012e-02
3.75000000e+00,2.11943875e-03,2.04670717e-05,7.94789531e-03,9.75000000e+00,2.03897416e-03,5.34860116e-04,1.98799981e-02
3.75000000e+00,2.26350357e-03,2.17571652e-05,8.48813840e-03,9.75000000e+00,2.17796730e-03,5.68564209e-04,2.12351812e-02
3.75000000e+00,1.73252669e-03,1.62576542e-05,6.49697510e-03,9.75000000e+00,1.66859616e-03,4.26899828e-04,1.62688126e-02
3.75000000e+00,2.10908821e-03,2.01984308e-05,7.90908077e-03,9.75000000e+00,2.02967385e-03,5.28645942e-04,1.97893200e-02
3.75000000e+00,2.45604457e-03,2.36625065e-05,9.21016713e-03,9.75000000e+00,2.36301639e-03,6.18510374e-04,2.30394098e-02
3.75000000e+00,2.31908649e-03,2.25745051e-05,8.69657432e-03,9.75000000e+00,2.23034369e-03,5.88974987e-04,2.17458510e-02
