% normalize=-1
% resample=no
% samplerate=44100
% version=0.7
% yaafedefinition=LPC blockSize=882 stepSize=441
nan,nan
-8.23529412e-01,1.76470588e-01
-1.68261654e+00,7.04209304e-01
-1.75709965e+00,7.83347083e-01
-1.76247087e+00,7.74696730e-01
-1.76360751e+00,7.82126760e-01
-1.75461971e+00,7.89355411e-01
-1.75962041e+00,7.99658770e-01
-1.78275592e+00,8.29063034e-01
-1.79470417e+00,8.26724696e-01
-1.75256587e+00,7.73142152e-01
-1.72642095e+00,7.43847222e-01
-1.71698353e+00,7.36453388e-01
-1.71647163e+00,7.43649377e-01
-1.65841437e+00,6.88848697e-01
-1.71668894e+00,7.47612564e-01
-1.62203039e+00,6.53881017e-01
-1.69332032e+00,7.22627653e-01
-1.55694715e+00,5.90334004e-01
-1.70722911e+00,7.28748078e-01
-1.65117233e+00,6.76902312e-01
-1.75964459e+00,7.85333545e-01
-1.72646069e+00,7.48361701e-01
-1.80508131e+00,8.22776672e-01
-1.75466578e+00,7.69971845e-01
-1.42080932e+00,4.79023138e-01
-1.35022528e+00,4.59736199e-01
-1.40572004e+00,5.09140066e-01
-1.41862923e+00,5.12387420e-01
-1.43773900e+00,5.25985849e-01
-1.45348885e+00,5.26510068e-01
-1.49139188e+00,5.43430517e-01
-1.50719494e+00,5.62114583e-01
-1.50394437e+00,5.67572430e-01
-1.52998963e+00,5.88113267e-01
-1.53260337e+00,5.88271698e-01
-1.55792363e+00,6.12688691e-01
-1.60080324e+00,6.44486368e-01
-1.55119395e+00,5.96361328e-01
-1.52520842e+00,5.75182248e-01
-1.57501106e+00,6.26378797e-01
-1.54522904e+00,6.06054142e-01
-1.54678091e+00,6.21351633e-01
-1.57804821e+00,6.47106020e-01
-1.55523232e+00,6.05794591e-01
-1.60130015e+00,6.56515274e-01
-1.62299842e+00,6.80901160e-01
-1.59921900e+00,6.66202376e-01
-1.62937590e+00,6.95340712e-01
-1.63643283e+00,6.86540703e-01
-1.46331319e+00,5.32446119e-01
-1.13152853e+00,2.18833504e-01
-1.12365546e+00,1.55870004e-01
-1.16906104e+00,1.80492143e-01
-1.34455182e+00,3.71798196e-01
-1.52628645e+00,5.71331729e-01
-1.62648317e+00,6.78216525e-01
-1.63641144e+00,6.84979567e-01
-1.62041846e+00,6.63379226e-01
-1.66139775e+00,6.96565699e-01
-1.61488908e+00,6.62817991e-01
-1.65273176e+00,7.15076170e-01
-1.63384122e+00,6.89860644e-01
-1.66223437e+00,6.97326710e-01
-1.62615077e+00,6.54683225e-01
-1.67786135e+00,7.13004528e-01
-1.68237036e+00,7.16445115e-01
-1.66511056e+00,6.90416728e-01
-1.70625994e+00,7.28673819e-01
-1.58586198e+00,6.22931724e-01
-1.66713721e+00,6.87617470e-01
-1.51744617e+00,5.26688421e-01
-1.49459962e+00,5.02232187e-01
-1.35216908e+00,3.64147143e-01
-1.38665189e+00,3.98535634e-01
-1.41699285e+00,4.36311956e-01
-1.50650158e+00,5.31870563e-01
-1.59752580e+00,6.29021668e-01
-1.66792379e+00,7.20659295e-01
-1.67928104e+00,7.53107678e-01
-1.70527382e+00,7.82330897e-01
-1.74454412e+00,8.10272118e-01
-1.77657817e+00,8.32623448e-01
-1.78165745e+00,8.34361401e-01
-1.76130659e+00,8.00501528e-01
-1.77176980e+00,8.06462434e-01
-1.75010982e+00,7.89824015e-01
-1.75981675e+00,7.98606899e-01
-1.76813786e+00,8.07269196e-01
-1.71682332e+00,7.66754513e-01
-1.76545649e+00,8.06530115e-01
-1.69894039e+00,7.35738370e-01
-1.74677742e+00,7.92116524e-01
-1.72711544e+00,7.74179967e-01
