% normalize=-1
% resample=no
% samplerate=44100
% version=0.7
% yaafedefinition=SpectralShapeStatistics blockSize=882 stepSize=441
2.19585961e+02,9.01578317e+01,1.24610547e-01,-2.45532376e+02
2.17554940e+02,9.24204198e+01,1.59329196e-01,-2.16407884e+02
1.08899077e+02,1.05148269e+02,1.15627036e+00,-1.26630919e+01
6.67954352e+01,7.07090187e+01,2.23138716e+00,-4.07746306e+00
6.73938104e+01,6.04496108e+01,2.12166033e+00,-1.11035668e+01
6.68253000e+01,5.92147214e+01,2.16853646e+00,-1.13166749e+01
5.40113694e+01,5.27699177e+01,2.54683533e+00,-2.85640207e+00
5.68179251e+01,5.39131372e+01,2.56098169e+00,-4.24769654e+00
5.49639215e+01,5.14686817e+01,2.51169625e+00,-4.81339195e+00
5.89666406e+01,5.13522597e+01,2.56163220e+00,-8.30330418e+00
5.47103311e+01,5.01713697e+01,2.68338907e+00,-4.25097296e+00
5.57597209e+01,4.58694857e+01,3.08271361e+00,-6.60160931e+00
5.68529324e+01,4.67867904e+01,2.97018144e+00,-7.30390383e+00
5.77333726e+01,4.77581050e+01,2.89827042e+00,-8.48574497e+00
6.14279883e+01,4.80706114e+01,3.01906176e+00,-1.20642144e+01
5.64984163e+01,5.12096994e+01,2.69201644e+00,-5.42640776e+00
5.95877540e+01,5.18745462e+01,2.54795334e+00,-8.35181776e+00
5.82275195e+01,5.04539155e+01,2.65796218e+00,-7.92669190e+00
5.85150519e+01,5.21865159e+01,2.49074750e+00,-7.52403782e+00
5.46832920e+01,5.34295864e+01,2.57493424e+00,-3.15044442e+00
5.70853475e+01,5.05304806e+01,2.63297831e+00,-6.92796701e+00
5.47735420e+01,5.07537568e+01,2.75810489e+00,-4.06742295e+00
6.29747753e+01,5.16900396e+01,2.71663093e+00,-1.12798344e+01
5.90205601e+01,5.12446904e+01,2.65089116e+00,-7.90740208e+00
6.14675572e+01,5.09006063e+01,2.75231812e+00,-1.01855007e+01
5.99323383e+01,5.34654241e+01,2.64379348e+00,-6.98035579e+00
6.06426707e+01,5.10603087e+01,2.59992843e+00,-1.04073592e+01
5.86986419e+01,5.45444453e+01,2.36479819e+00,-6.95166877e+00
5.81539529e+01,5.40366372e+01,2.44753460e+00,-6.17499688e+00
6.01664534e+01,5.53878269e+01,2.31061794e+00,-7.76166153e+00
6.28333844e+01,5.57666627e+01,2.38332105e+00,-9.17313630e+00
6.36033393e+01,5.45811845e+01,2.49341267e+00,-1.02542809e+01
6.15325756e+01,5.32909083e+01,2.54252937e+00,-9.20823367e+00
6.23609748e+01,5.40284669e+01,2.57245797e+00,-9.31112066e+00
