% normalize=-1
% resample=no
% samplerate=44100
% version=0.7
% yaafedefinition=SpectralShapeStatistics blockSize=882 stepSize=441
2.20500000e+02,1.27594083e+02,0.00000000e+00,-7.23083084e+01
1.09023880e+02,1.19960560e+02,1.20404251e+00,-8.67776358e+00
2.95751046e+01,4.37018155e+01,2.85741568e+00,8.02780530e+00
2.72624434e+01,3.89493044e+01,2.25023535e+00,2.14776980e+00
2.65599873e+01,3.68666649e+01,2.21027958e+00,6.41268504e-01
2.64840694e+01,3.70785086e+01,2.16881789e+00,2.66441552e-01
2.62287991e+01,3.79804641e+01,2.10334940e+00,3.06015539e-01
2.89650238e+01,3.86904464e+01,2.03868520e+00,-9.90418287e-01
2.79095241e+01,3.58625892e+01,2.18948030e+00,-2.95242999e-01
2.50347234e+01,3.21738047e+01,2.38139986e+00,1.41650717e+00
2.33215708e+01,3.19104601e+01,2.67785154e+00,3.73454896e+00
1.87129122e+01,2.69277811e+01,3.41036345e+00,1.04423677e+01
2.11768569e+01,2.63447105e+01,2.89170690e+00,5.39767926e+00
1.90788415e+01,2.63255722e+01,3.21587925e+00,8.56864642e+00
2.21060964e+01,2.62439806e+01,2.87514151e+00,3.91308494e+00
2.21657018e+01,2.69365507e+01,2.57179826e+00,2.73123504e+00
2.04755450e+01,2.74452318e+01,2.74341386e+00,5.10500537e+00
2.05001093e+01,2.98668272e+01,2.81658342e+00,5.89097619e+00
1.87774926e+01,2.75639147e+01,3.21885046e+00,9.12800056e+00
2.00875132e+01,2.96127506e+01,2.83784282e+00,6.09452086e+00
2.49462307e+01,3.03364485e+01,2.59149942e+00,2.43266360e+00
2.46099176e+01,3.23839146e+01,2.31052511e+00,1.82750891e+00
2.26307093e+01,2.86754887e+01,2.67271579e+00,4.31734424e+00
2.60885015e+01,3.09742113e+01,2.32493614e+00,-5.41517998e-02
3.03253921e+01,3.46309061e+01,1.77728407e+00,-4.24018622e+00
2.17482611e+01,2.81478862e+01,2.63590838e+00,3.15297226e+00
2.33656135e+01,3.09995161e+01,2.31571801e+00,6.46822913e-01
2.34636043e+01,3.16817451e+01,2.35776563e+00,9.84261657e-01
2.74976414e+01,3.18418646e+01,2.30365826e+00,-1.65485987e+00
2.32634563e+01,2.87914034e+01,2.63307766e+00,1.96808821e+00
2.69809409e+01,2.99473831e+01,2.15293650e+00,-3.06094630e+00
2.92070900e+01,3.18593293e+01,1.92662065e+00,-4.89297307e+00
3.06525927e+01,3.18073623e+01,1.88613084e+00,-6.56607974e+00
2.74973260e+01,3.11913352e+01,2.01811062e+00,-3.41309640e+00
2.91736457e+01,3.38062316e+01,1.84613400e+00,-3.51021325e+00
2.94489499e+01,3.33411414e+01,1.77565076e+00,-4.43812714e+00
2.83826154e+01,3.32625488e+01,1.81985109e+00,-3.23801949e+00
2.68877285e+01,3.18029357e+01,1.92799004e+00,-2.21333871e+00
3.12513882e+01,3.37186952e+01,1.80809629e+00,-4.87970205e+00
2.51564113e+01,3.19519228e+01,2.08053670e+00,-1.26424418e-01
2.78730011e+01,3.33752685e+01,2.06964499e+00,-1.55357587e+00
2.75240635e+01,3.73530086e+01,1.98688899e+00,-8.14404869e-01
2.66085499e+01,3.60886189e+01,2.19848702e+00,1.69787420e-01
2.91579826e+01,4.07729740e+01,1.75660075e+00,-2.06393721e+00
3.52433345e+01,4.64877773e+01,1.39856812e+00,-4.51012447e+00
5.04004312e+01,5.31092783e+01,8.11839428e-01,-1.06817826e+01
4.17060710e+01,5.27913091e+01,1.17578639e+00,-5.90653923e+00
5.37527489e+01,5.71343763e+01,7.58473446e-01,-1.06229134e+01
5.76815401e+01,6.91097728e+01,9.01215000e-01,-7.69872774e+00
6.75241098e+01,6.90647703e+01,6.74805877e-01,-1.20647152e+01
6.38554494e+01,6.72320141e+01,7.30407408e-01,-1.10188121e+01
7.01242130e+01,6.85483353e+01,6.18260014e-01,-1.37301956e+01
4.76930300e+01,5.88129249e+01,1.18745699e+00,-6.18078526e+00
4.59770158e+01,5.53358478e+01,1.23077717e+00,-6.39159853e+00
2.65939457e+01,4.08097228e+01,2.53250744e+00,2.82915398e+00
2.52312102e+01,2.97060050e+01,3.00906984e+00,4.47713461e+00
2.50621430e+01,2.96465143e+01,2.81602450e+00,3.45258686e+00
2.87183880e+01,3.23167498e+01,2.40285935e+00,-6.44077909e-01
2.61084509e+01,3.01137572e+01,2.69702786e+00,1.92489983e+00
2.57974697e+01,3.16359787e+01,2.70192091e+00,2.43452521e+00
2.47704986e+01,3.15329555e+01,2.75064881e+00,3.47050033e+00
2.55551390e+01,3.24052508e+01,2.74812566e+00,3.37791295e+00
2.51849045e+01,3.13909263e+01,2.72247254e+00,3.29126135e+00
2.62543120e+01,3.36140038e+01,2.56333401e+00,2.17552594e+00
2.29476179e+01,3.25027282e+01,2.82812400e+00,5.06177954e+00
2.24305059e+01,3.19377393e+01,2.88785816e+00,5.64319161e+00
2.04942354e+01,3.20365858e+01,3.11438225e+00,8.23411007e+00
1.72795379e+01,3.02157542e+01,3.56368218e+00,1.25563046e+01
1.71352278e+01,3.19007004e+01,3.48883378e+00,1.18564028e+01
2.18014593e+01,3.70787499e+01,2.74202616e+00,5.72368751e+00
2.76105354e+01,4.27588904e+01,2.27466746e+00,1.96671808e+00
2.14958330e+01,3.68619612e+01,2.81563939e+00,6.16930591e+00
2.00115747e+01,3.36441922e+01,2.99732765e+00,7.87830309e+00
1.70219345e+01,3.57737460e+01,3.07490967e+00,8.30534258e+00
2.67614844e+01,4.46885283e+01,2.11406413e+00,1.27241778e+00
2.99385871e+01,4.37521014e+01,1.97537281e+00,-2.53288915e-01
2.65899796e+01,4.11077847e+01,2.09233725e+00,9.53697033e-01
2.36044462e+01,3.83599728e+01,2.37890530e+00,3.12996227e+00
2.40968176e+01,3.66502734e+01,2.48175731e+00,3.64271886e+00
2.53052220e+01,3.77003007e+01,2.36585581e+00,2.94964632e+00
1.97211498e+01,3.20260346e+01,2.85639105e+00,7.28776141e+00
2.34907493e+01,3.41680430e+01,2.60265483e+00,4.63016164e+00
1.98624045e+01,3.18457928e+01,2.91348906e+00,7.74601703e+00
1.66651114e+01,3.22729191e+01,3.14201381e+00,9.94360281e+00
2.26684269e+01,3.68851520e+01,2.62660969e+00,5.15077324e+00
1.96775999e+01,3.46962056e+01,2.92195646e+00,7.69143972e+00
3.00677178e+01,4.41867791e+01,2.03130675e+00,1.59260571e-01
2.95105944e+01,4.48064295e+01,2.05590391e+00,4.45054035e-01
2.59836794e+01,4.28685672e+01,2.29188286e+00,2.22276834e+00
2.19862529e+01,3.77490872e+01,2.67585302e+00,5.55806499e+00
1.79391195e+01,3.62477281e+01,2.99331528e+00,8.10627197e+00
2.25488662e+01,3.80931836e+01,2.59704091e+00,4.86873541e+00
1.70498757e+01,3.38633873e+01,3.31169422e+00,1.07285631e+01
2.55931176e+01,4.05622521e+01,2.38877704e+00,3.04658507e+00
2.08978794e+01,3.62434922e+01,2.65343995e+00,5.72929635e+00
2.99842258e+01,4.13270646e+01,2.20561650e+00,8.25028554e-01
3.55531677e+01,5.02459226e+01,1.64750499e+00,-2.45662439e+00
3.66159331e+01,5.00273802e+01,1.62862364e+00,-2.89004720e+00
4.21976076e+01,5.33131491e+01,1.36195266e+00,-5.06612517e+00
3.57275767e+01,4.92895376e+01,1.70716430e+00,-2.51154014e+00
3.65121047e+01,4.80025505e+01,1.64414779e+00,-3.10941558e+00
3.44733990e+01,4.23193929e+01,1.87665696e+00,-2.90560592e+00
3.07777632e+01,3.86841782e+01,2.11415621e+00,-1.06558101e+00
2.68781117e+01,3.25893320e+01,2.71730691e+00,2.16121884e+00
2.51978856e+01,2.98640517e+01,2.90049014e+00,3.19610490e+00
2.31770649e+01,2.77350495e+01,3.03583682e+00,4.75888707e+00
2.52071973e+01,2.82196928e+01,3.02323556e+00,3.16875646e+00
2.65086226e+01,3.02809364e+01,2.70292339e+00,1.44445448e+00
3.07956667e+01,3.34112198e+01,2.39991657e+00,-2.19608235e+00
2.91604605e+01,3.35785802e+01,2.42485669e+00,-4.76953181e-01
3.04534010e+01,3.36329884e+01,2.38932584e+00,-1.52408120e+00
2.88313555e+01,3.26291659e+01,2.51281526e+00,1.85390010e-01
2.83706418e+01,3.40023045e+01,2.56197763e+00,1.32500773e+00
3.20460428e+01,3.48943862e+01,2.46422174e+00,-1.63730619e+00
2.85742698e+01,3.38473282e+01,2.60812140e+00,1.32802555e+00
3.01016290e+01,3.35353620e+01,2.78804750e+00,8.85944405e-01
2.87247874e+01,3.18538588e+01,2.78332656e+00,1.22022799e+00
2.82364877e+01,3.26588913e+01,2.87898435e+00,2.69496562e+00
2.66758075e+01,3.22881448e+01,2.97159244e+00,4.27299094e+00
2.73827728e+01,3.52200383e+01,2.83053606e+00,3.36701817e+00
2.58111315e+01,3.53852858e+01,2.90543904e+00,4.41830176e+00
2.75471689e+01,3.79356601e+01,2.75037037e+00,3.12451863e+00
2.24695226e+01,3.39014425e+01,3.15739986e+00,7.57714010e+00
2.18207861e+01,3.54078448e+01,2.99009779e+00,6.88594827e+00
2.31331928e+01,3.68107947e+01,2.85509461e+00,5.75054460e+00
2.13686278e+01,3.36602445e+01,3.05286162e+00,7.79825166e+00
1.99420986e+01,3.24196915e+01,3.37328997e+00,1.04666478e+01
1.87828154e+01,3.05549904e+01,3.50687718e+00,1.21519931e+01
1.88956020e+01,3.06774930e+01,3.48795020e+00,1.18052056e+01
1.75291138e+01,2.96780291e+01,3.57507397e+00,1.31096501e+01
1.93313159e+01,3.16682534e+01,3.39307744e+00,1.10527941e+01
1.75475864e+01,2.89037232e+01,3.58355550e+00,1.33992060e+01
1.77849402e+01,2.78113141e+01,3.52918818e+00,1.30757391e+01
2.19076873e+01,3.44088833e+01,3.06332057e+00,7.51684732e+00
2.26064254e+01,3.74816088e+01,2.90384093e+00,6.14955886e+00
2.88345041e+01,4.70993672e+01,2.19375962e+00,1.09252011e+00
3.59204958e+01,5.55386196e+01,1.77535436e+00,-1.58059468e+00
4.42667974e+01,6.25146157e+01,1.30206666e+00,-4.14729484e+00
6.32213253e+01,6.71658665e+01,7.32369728e-01,-1.08156062e+01
4.51114997e+01,6.27468220e+01,1.27987622e+00,-4.44540492e+00
4.44763876e+01,6.07773771e+01,1.34680100e+00,-4.40604161e+00
4.61267661e+01,5.92631172e+01,1.24438118e+00,-5.47072914e+00
4.56323034e+01,5.58619017e+01,1.21954292e+00,-6.13085054e+00
3.71729039e+01,4.47531847e+01,1.69547696e+00,-4.30716187e+00
3.39970300e+01,4.02807704e+01,1.99623133e+00,-2.74906426e+00
3.67771836e+01,3.86211715e+01,1.90329727e+00,-5.53949450e+00
3.71595701e+01,3.63823743e+01,1.87455114e+00,-7.44947313e+00
