% normalize=-1
% resample=no
% samplerate=44100
% version=0.7
% yaafedefinition=Energy blockSize=882 stepSize=441
0.00000000e+00
0.00000000e+00
0.00000000e+00
7.26609003e-07
3.70328581e-02
1.28567202e-01
1.68911875e-01
1.75836683e-01
1.59430295e-01
1.27736553e-01
1.00565171e-01
4.99699267e-02
3.31444731e-02
3.11984827e-02
3.13936395e-02
3.40903584e-02
3.70915488e-02
3.21655063e-02
3.25382613e-02
3.17040069e-02
2.94766835e-02
3.06612108e-02
3.05568613e-02
2.78886773e-02
2.77007371e-02
2.94381375e-02
3.21750762e-02
3.19307074e-02
3.26227501e-02
3.21859479e-02
3.11033086e-02
3.18713766e-02
2.88906443e-02
2.47860670e-02
2.22972828e-02
2.25023523e-02
2.51515209e-02
5.38227151e-02
1.60313538e-01
2.26642937e-01
2.53775134e-01
2.72653241e-01
2.64682627e-01
2.23256422e-01
1.47095003e-01
7.69919325e-02
6.29077533e-02
6.01616752e-02
6.26185769e-02
6.28905424e-02
6.50191869e-02
6.40094960e-02
6.17926190e-02
6.27577384e-02
1.17800556e-01
1.95545327e-01
2.38120351e-01
2.01764399e-01
1.07995486e-01
4.30981810e-02
2.74195833e-02
2.67439449e-02
2.43471718e-02
1.79047945e-02
1.77352556e-02
1.95203027e-02
2.35701232e-02
2.22466717e-02
5.99931303e-02
1.41848648e-01
1.41125222e-01
6.93119046e-02
1.15275539e-01
2.28274750e-01
2.90185247e-01
2.86976930e-01
2.71117831e-01
2.43391588e-01
2.23937489e-01
2.31284487e-01
2.34134643e-01
2.34788345e-01
2.25492575e-01
2.18048538e-01
2.31115971e-01
2.34716683e-01
2.21865492e-01
2.03406435e-01
1.89991901e-01
1.86720392e-01
1.74913989e-01
1.51400269e-01
1.50816332e-01
1.66153143e-01
1.66259268e-01
1.57957193e-01
1.32747975e-01
8.74443469e-02
4.80747332e-02
3.25692169e-02
2.70523965e-02
1.89568967e-02
1.82938998e-02
1.74618089e-02
2.85608578e-02
8.68173703e-02
1.60852514e-01
1.76884651e-01
1.73468472e-01
2.32818674e-01
2.52777308e-01
2.20378981e-01
2.02776198e-01
2.05038400e-01
1.96062404e-01
2.00248838e-01
2.08848984e-01
1.91865153e-01
1.93305319e-01
